house_index,bedrooms,property_type,property_subtype,locality,postal_code,street,number,box,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale,energy_certificate
4443,0.0,APARTMENT,FLAT_STUDIO,MIDDELKERKE,8430,Rozenlaan,1,0204,1.0,,115000.0,1.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,35.0,,,B
4444,1.0,APARTMENT,APARTMENT,Merksem,2170,Sint-Bartholomeusstraat,1,1,1.0,,187500.0,0.0,1.0,10.0,0.0,0.0,AS_NEW,1.0,10.0,0.0,,65.0,,UnderOption,B
4445,1.0,APARTMENT,FLAT_STUDIO,Watermael-Boitsfort,1170,Avenue de La Héronnière,100,,1.0,2.0,189000.0,0.0,1.0,4.0,0.0,0.0,GOOD,0.0,0.0,0.0,,34.0,,UnderOption,D
4446,1.0,APARTMENT,APARTMENT,Duinbergen,8301,Krommedijk,49,363,0.0,,199000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,50.0,,,C
4447,1.0,APARTMENT,APARTMENT,Gent,9000,Jan zonder Vreesstraat,22,,1.0,2.0,239000.0,0.0,1.0,9.0,0.0,0.0,GOOD,0.0,0.0,0.0,,60.0,,UnderOption,C
4448,2.0,APARTMENT,APARTMENT,Antwerpen,2020,Volhardingstraat,59,001,0.0,,275000.0,0.0,1.0,,0.0,0.0,GOOD,1.0,160.0,0.0,,80.0,,,D
4449,1.0,APARTMENT,APARTMENT,Auderghem,1160,Boulevard du Souverain,310,,0.0,,295000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,83.0,,UnderOption,E
4450,2.0,APARTMENT,APARTMENT,Knokke-Heist,8300,Diksmuidestraat,33,,1.0,2.0,999999.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,118.0,,,B
4452,3.0,APARTMENT,APARTMENT,Knokke-Heist,8300,Koningin Fabiolalaan,22-24,8,1.0,2.0,2395000.0,1.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,133.0,,,E
4453,2.0,HOUSE,HOUSE,Ninove,9400,Pamelstraat,121,,0.0,2.0,99000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,80.0,117.0,80.0,UnderOption,D
4454,2.0,HOUSE,HOUSE,Saint-Nicolas,4420,Rue Chiff d'Or,63,,1.0,2.0,120000.0,0.0,1.0,,0.0,0.0,,1.0,240.0,0.0,310.0,107.0,310.0,UnderOption,D
4455,3.0,HOUSE,HOUSE,Ans,4430,Rue Des Trois Rois,84,,0.0,4.0,170000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,219.0,110.0,219.0,,G
4456,3.0,HOUSE,HOUSE,LADEUZE,7950,Grande Drève,19,,1.0,4.0,170000.0,0.0,0.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,1459.0,193.0,1459.0,,G
4457,3.0,HOUSE,HOUSE,Fléron,4620,Rue Roosevelt,113,,1.0,3.0,179000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,84.0,110.0,84.0,,C
4458,3.0,HOUSE,HOUSE,Fléron Romsée,4624,roosevelt,113,,1.0,3.0,179000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,84.0,110.0,84.0,UnderOption,C
4459,1.0,HOUSE,HOUSE,Wanze,4520,Rue Entre Deux Thiers,56,,0.0,4.0,199000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,375.0,142.0,375.0,,C
4460,3.0,HOUSE,HOUSE,Scherpenheuvel-Zichem,3271,Turnhoutsebaan,84,,0.0,4.0,205000.0,0.0,1.0,1.0,0.0,0.0,TO_RENOVATE,1.0,1.0,0.0,890.0,160.0,890.0,,F
4461,4.0,HOUSE,HOUSE,Geraardsbergen,9500,Onkerzelestraat,235,,1.0,2.0,215000.0,0.0,1.0,,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,410.0,183.0,410.0,UnderOption,D
4462,3.0,HOUSE,HOUSE,Izegem,8870,Burgemeester Vandenbogaerdelaan,36,,1.0,,219500.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,61.0,202.0,61.0,,C
4463,2.0,HOUSE,HOUSE,Berchem-Sainte-Agathe,1082,Rue de Ganshoren,18,,1.0,2.0,230000.0,0.0,1.0,10.0,0.0,0.0,TO_RENOVATE,1.0,112.0,0.0,172.0,106.0,172.0,UnderOption,G
4464,3.0,HOUSE,VILLA,Westende,8434,Badenlaan,33,,0.0,,245000.0,1.0,0.0,0.0,0.0,0.0,TO_RENOVATE,1.0,277.0,0.0,497.0,205.0,497.0,,F
4465,3.0,HOUSE,HOUSE,HAMME,9220,Buntstraat,4,,1.0,2.0,249000.0,0.0,0.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,70.0,110.0,70.0,UnderOption,C
4466,2.0,HOUSE,HOUSE,Flémalle,4400,Route de France,158,,1.0,4.0,255000.0,0.0,1.0,12.0,0.0,0.0,GOOD,1.0,660.0,0.0,730.0,70.0,730.0,,F
4467,4.0,HOUSE,HOUSE,GENT,9000,Sint-Salvatorstraat,149,,1.0,2.0,255000.0,0.0,0.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,50.0,148.0,50.0,,D
4468,3.0,HOUSE,HOUSE,Deinze,9800,Kouterlosstraat,93,,0.0,,260000.0,0.0,0.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,954.0,142.0,954.0,,F
4469,4.0,HOUSE,MIXED_USE_BUILDING,HUY,4500,Quai de la Batte,3,,1.0,,265000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,89.0,222.0,89.0,,D
4470,2.0,HOUSE,BUNGALOW,Saint-Nicolas,4420,Rue de l'Europe,66,,1.0,3.0,270000.0,1.0,1.0,110.0,0.0,0.0,GOOD,1.0,25.0,0.0,223.0,90.0,223.0,,F
4471,3.0,HOUSE,HOUSE,LAARNE,9270,Motelaan,26,,1.0,3.0,274000.0,0.0,1.0,,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,486.0,128.0,486.0,UnderOption,E
4472,4.0,HOUSE,HOUSE,FLEMALLE,4400,Thier des Trixhes,203,,0.0,4.0,279000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3243.0,141.0,3243.0,UnderOption,D
4473,3.0,HOUSE,HOUSE,Ans,4430,Avenue de l'union,57,,0.0,2.0,279000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,229.0,164.0,229.0,UnderOption,C
4474,6.0,HOUSE,HOUSE,Quaregnon,7390,Jules Destrée,413,,1.0,4.0,279000.0,0.0,0.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,640.0,247.0,640.0,UnderOption,D
4475,4.0,HOUSE,HOUSE,Bredene,8450,Nukkerstraat,58,,1.0,2.0,279000.0,0.0,1.0,,0.0,0.0,GOOD,1.0,20.0,0.0,130.0,228.0,130.0,,C
4476,2.0,HOUSE,HOUSE,Kruisem,9770,Broekstraat,52,,0.0,,289000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,458.0,97.0,458.0,,D
4477,3.0,HOUSE,HOUSE,Opwijk,1745,Beiaardlaan,2,,0.0,3.0,295000.0,0.0,1.0,12.0,0.0,0.0,GOOD,1.0,150.0,0.0,279.0,130.0,279.0,UnderOption,D
4478,4.0,HOUSE,HOUSE,JEMEPPE-SUR-MEUSE,4101,Rue Champs d'Oiseaux,316,,1.0,,295000.0,0.0,1.0,10.0,0.0,0.0,TO_BE_DONE_UP,1.0,200.0,0.0,0.0,130.0,0.0,UnderOption,C
4479,3.0,HOUSE,HOUSE,Namur,5020,Rue Du Blanc-Bois,14,,1.0,4.0,295000.0,0.0,1.0,25.0,0.0,0.0,GOOD,1.0,340.0,0.0,529.0,130.0,529.0,UnderOption,D
4480,4.0,HOUSE,HOUSE,Wondelgem,9032,Sint-Godelievestraat,41,,1.0,2.0,299000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,110.0,140.0,110.0,UnderOption,F
4481,3.0,HOUSE,HOUSE,Ferrières,4190,Montforêt,28,,1.0,4.0,299500.0,0.0,1.0,,0.0,0.0,AS_NEW,1.0,532.0,0.0,609.0,111.0,609.0,UnderOption,B
4482,3.0,HOUSE,HOUSE,BEVERE,9700,Wortegemstraat,120,,1.0,,300000.0,0.0,0.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,1009.0,229.0,1009.0,UnderOption,E
4483,3.0,HOUSE,HOUSE,GREMBERGEN,9200,Steenweg van Grembergen,11,,1.0,3.0,305000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,550.0,132.0,550.0,,E
4484,3.0,HOUSE,BUNGALOW,Nandrin,4550,Rue De La Gendarmerie,17,,1.0,4.0,325000.0,0.0,0.0,0.0,0.0,0.0,TO_BE_DONE_UP,1.0,200.0,0.0,1000.0,177.0,1000.0,,E
4485,6.0,HOUSE,APARTMENT_BLOCK,Jupille-sur-meuse,4020,De Meuse,22,,1.0,2.0,349000.0,0.0,1.0,7.0,0.0,0.0,TO_BE_DONE_UP,1.0,328.0,0.0,482.0,294.0,482.0,,C
4486,3.0,HOUSE,HOUSE,Loyers,5101,Comognes De Loyers 24,24,,1.0,4.0,349000.0,0.0,0.0,0.0,0.0,0.0,GOOD,1.0,591.0,0.0,700.0,142.0,700.0,,E
4487,4.0,HOUSE,HOUSE,BRAINE-L'ALLEUD,1420,Chaussée d'Alsemberg,126,,1.0,2.0,360000.0,0.0,1.0,34.0,0.0,0.0,GOOD,1.0,315.0,0.0,413.0,170.0,413.0,UnderOption,C
4488,4.0,HOUSE,HOUSE,Sint-Pieters-Leeuw,1600,Eiklaan,3,,1.0,3.0,365000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,247.0,130.0,247.0,UnderOption,F
4489,3.0,HOUSE,HOUSE,Wibrin,6666,Petite-Mormont,22,,0.0,4.0,375000.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2772.0,149.0,2772.0,UnderOption,E
4490,3.0,HOUSE,HOUSE,DESTELBERGEN,9070,Burgstraat,32,,0.0,4.0,375000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,558.0,117.0,558.0,UnderOption,C
4491,3.0,HOUSE,HOUSE,ANDERLECHT,1070,Clos des Saponaires,5,,1.0,3.0,379000.0,0.0,0.0,0.0,1.0,1.0,JUST_RENOVATED,1.0,80.0,0.0,0.0,105.0,0.0,UnderOption,G
4492,3.0,HOUSE,TOWN_HOUSE,Antwerpen,2610,Spoorweglaan,37,,1.0,2.0,398000.0,0.0,0.0,0.0,1.0,1.0,AS_NEW,1.0,87.0,0.0,171.0,169.0,171.0,,C
4493,3.0,HOUSE,TOWN_HOUSE,Molenbeek-Saint-Jean,1080,Levallois-Perretstraat,28,,1.0,2.0,399000.0,0.0,1.0,20.0,0.0,0.0,GOOD,1.0,100.0,0.0,165.0,163.0,165.0,,G
4494,2.0,HOUSE,HOUSE,Antwerpen,2170,Akkerbouwstraat,94,,1.0,2.0,399000.0,0.0,1.0,17.0,0.0,0.0,AS_NEW,1.0,43.0,0.0,133.0,120.0,133.0,,A
4495,3.0,HOUSE,HOUSE,OOSTAKKER,9041,Meerhoutstraat,50,,1.0,4.0,420000.0,0.0,0.0,0.0,0.0,0.0,TO_RENOVATE,1.0,400.0,0.0,717.0,192.0,717.0,UnderOption,E
4496,3.0,HOUSE,HOUSE,Oud-Turnhout,2360,Draaiboom,36,,1.0,4.0,425000.0,0.0,1.0,32.0,0.0,0.0,TO_BE_DONE_UP,1.0,767.0,0.0,1374.0,219.0,1374.0,,D
4497,4.0,HOUSE,HOUSE,Malonne,5020,Chemin de Wépion,68,,1.0,4.0,429000.0,0.0,1.0,55.0,0.0,0.0,GOOD,1.0,1877.0,0.0,1877.0,161.0,1877.0,UnderOption,
4498,4.0,HOUSE,HOUSE,Malonne - Proche Wépion et Vecquée,5100,Chemin de Wépion,68,,1.0,4.0,429000.0,0.0,1.0,55.0,0.0,0.0,GOOD,1.0,1877.0,0.0,1877.0,161.0,1877.0,UnderOption,
4499,4.0,HOUSE,HOUSE,Evergem,9940,Draaitopstraat,20,,0.0,,429000.0,0.0,0.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,1533.0,163.0,1533.0,,F
4500,1.0,APARTMENT,APARTMENT,Uccle,1180,Avenue du Prince de Ligne,42,4,1.0,,199000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,50.0,,UnderOption,C
4501,2.0,APARTMENT,APARTMENT,Gent,9000,Hubert Frère-Orbanlaan,514,,0.0,,299000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,91.0,,,C
4502,2.0,APARTMENT,APARTMENT,Tournai Mont-Saint-Aubert,7542,,,,1.0,2.0,185000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,79.0,,,D
4503,2.0,APARTMENT,APARTMENT,Sint-Kruis,8310,Keizerstraat,34 3,,0.0,,179000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,88.0,,,
4504,2.0,APARTMENT,APARTMENT,Seraing,4100,Rue de Rotheux,327,49,1.0,2.0,190000.0,0.0,0.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,91.0,,,D
4505,2.0,APARTMENT,APARTMENT,Oostende,8400,Nieuwpoortsesteenweg,445,,0.0,,199000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,,,,B
4506,0.0,APARTMENT,DUPLEX,Willebroek,2830,Eduard Anseelestraat,7,0003,0.0,,249000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,137.0,,,F
4507,3.0,HOUSE,HOUSE,Buggenhout,9255,Varentstraat,83,,1.0,2.0,330000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,207.0,134.0,207.0,,E
4508,3.0,HOUSE,HOUSE,Kluisbergen,9690,Molenstraat,69,,0.0,4.0,375000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,1004.0,241.0,1004.0,,D
4509,3.0,HOUSE,HOUSE,Zwevezele,8750,Pastorijstraat,59,,0.0,3.0,198000.0,0.0,1.0,50.0,0.0,0.0,TO_RENOVATE,1.0,450.0,0.0,696.0,119.0,696.0,UnderOption,F
4512,2.0,APARTMENT,APARTMENT,Brugge,8000,Maria van Bourgondiëlaan,73,0203,0.0,,429000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,80.0,,,A
4513,1.0,APARTMENT,APARTMENT,De Haan,8420,Torenhofstraat,2,M207,0.0,,79000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,,50.0,,,C
4514,0.0,APARTMENT,FLAT_STUDIO,Westende,8434,Portiekenlaan,26,0505,0.0,,79000.0,1.0,1.0,3.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,26.0,,,C
4515,1.0,APARTMENT,APARTMENT,Ronse,9600,Zuidstraat,8,0503,1.0,,98000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,49.0,,,D
4516,1.0,APARTMENT,APARTMENT,Herstal,4040,Esplanade de la Paix,6,55,1.0,,99900.0,0.0,1.0,5.0,0.0,0.0,GOOD,0.0,0.0,0.0,,60.0,,UnderOption,B
4517,2.0,APARTMENT,APARTMENT,LIÈGE,4020,Quai de l'Ourthe,44,113,1.0,3.0,150000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,84.0,,,D
4518,1.0,APARTMENT,APARTMENT,Zeebrugge,8380,Brusselstraat,50,3F,0.0,,167500.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,,51.0,,,B
4519,2.0,APARTMENT,APARTMENT,FLÉRON,4620,Parc du Bay Bonnet,7,35,1.0,2.0,185000.0,0.0,1.0,9.0,0.0,0.0,,0.0,0.0,0.0,,74.0,,UnderOption,B
4520,1.0,APARTMENT,APARTMENT,Arlon,6700,Route de Bouillon ,155,1,1.0,4.0,189000.0,0.0,1.0,20.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,81.0,,UnderOption,E
4521,2.0,APARTMENT,APARTMENT,MIDDELKERKE,8430,Zeedijk,297,L11-12,1.0,2.0,194000.0,1.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,68.0,,,F
4523,3.0,APARTMENT,APARTMENT,ANDERLECHT,1070,"Avenue Marius Renard,",27,43,1.0,4.0,225000.0,0.0,0.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,,95.0,,UnderOption,C
4524,0.0,APARTMENT,APARTMENT,Brasschaat,2930,Sint-Huibrechtlei,7,2001,0.0,2.0,225000.0,0.0,1.0,2.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,95.0,,,B
4525,2.0,APARTMENT,APARTMENT,Antwerpen (2018),2018,Van Schoonbekestraat,20,,0.0,,239000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,80.0,,UnderOption,C
4526,2.0,APARTMENT,APARTMENT,Westende,8434,Oorlogsinvalidenlaan,10,0001,0.0,,239000.0,0.0,0.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,59.0,,,C
4527,1.0,APARTMENT,APARTMENT,Antwerpen,2000,Britselei,4,45,1.0,2.0,245000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,55.0,,,C
4528,0.0,APARTMENT,FLAT_STUDIO,Heist-aan-Zee,8301,Elizabetlaan,280,11,1.0,3.0,249000.0,0.0,0.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,30.0,,,A
4529,2.0,APARTMENT,APARTMENT,BEERSEL,1650,Danislaan,55,001,1.0,2.0,250000.0,0.0,1.0,,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,70.0,,,D
4530,3.0,HOUSE,HOUSE,De Haan,8420,Ringlaan,130,,1.0,2.0,430000.0,0.0,0.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,155.0,188.0,155.0,,C
4531,4.0,HOUSE,APARTMENT_BLOCK,LIEGE,4000,Rue de Campine,104,,0.0,2.0,449000.0,0.0,1.0,32.0,0.0,0.0,,0.0,0.0,0.0,250.0,282.0,250.0,,C
4532,5.0,HOUSE,HOUSE,Heist-op-den-Berg,2222,Isschotweg,110,,1.0,4.0,450000.0,0.0,1.0,1.0,1.0,1.0,TO_RENOVATE,1.0,1.0,0.0,1817.0,524.0,1817.0,UnderOption,E
4533,3.0,HOUSE,VILLA,Wielsbeke,8710,Kasteeldreef,3,,1.0,,450000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,815.0,200.0,815.0,,F
4534,2.0,HOUSE,MIXED_USE_BUILDING,Antwerpen (2060),2060,Kerkstraat,55,,1.0,,465000.0,0.0,1.0,9.0,0.0,0.0,,0.0,0.0,0.0,66.0,190.0,66.0,,B
4535,5.0,HOUSE,EXCEPTIONAL_PROPERTY,Hastiere-par-Delà,5541,Rue des Gaux,68,,1.0,4.0,475000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,1305.0,385.0,1305.0,,E
4536,6.0,HOUSE,HOUSE,Maarkedal,9680,Rijksweg,151,,0.0,4.0,479000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2798.0,224.0,2798.0,,F
4537,4.0,HOUSE,HOUSE,Relegem,1731,Uilenspiegelpark,30,,0.0,3.0,485000.0,0.0,0.0,0.0,1.0,1.0,TO_RENOVATE,1.0,400.0,0.0,542.0,192.0,542.0,,E
4538,5.0,HOUSE,VILLA,Poperinge,8970,Ieperseweg,11,,0.0,,495000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,1472.0,366.0,1472.0,,D
4540,3.0,HOUSE,HOUSE,Kampenhout,1910,Peperstraat,139,,1.0,2.0,515000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,550.0,236.0,550.0,UnderOption,C
4541,3.0,HOUSE,HOUSE,Kraainem,1950,Avenue des Chasseurs - Jagerslaan,14,,1.0,3.0,575000.0,0.0,1.0,20.0,0.0,0.0,GOOD,1.0,250.0,0.0,450.0,145.0,450.0,,D
4542,4.0,HOUSE,COUNTRY_COTTAGE,Zoersel,2980,Eikenlaan,18,,1.0,4.0,695000.0,0.0,1.0,30.0,0.0,0.0,JUST_RENOVATED,1.0,1000.0,0.0,2025.0,341.0,2025.0,,B
4543,4.0,HOUSE,HOUSE,Keerbergen,3140,Leopold Peerelaan,16,,1.0,4.0,787000.0,0.0,1.0,16.0,1.0,1.0,AS_NEW,1.0,1350.0,0.0,1715.0,216.0,1715.0,,B
4544,12.0,HOUSE,APARTMENT_BLOCK,VOSSELAAR,2350,Antwerpsesteenweg,139,,1.0,2.0,795000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,390.0,,390.0,UnderOption,B
4545,3.0,HOUSE,VILLA,Beervelde,9080,Brandstraat,57,,1.0,,995000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,1254.0,266.0,1254.0,UnderOption,C
4546,8.0,HOUSE,MIXED_USE_BUILDING,Oudenaarde,9700,Ter Eecken,2,,0.0,2.0,1150000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,337.0,625.0,337.0,,C
4548,4.0,HOUSE,EXCEPTIONAL_PROPERTY,Zuienkerke,8377,Prins Leopoldstraat,8,,1.0,2.0,1270000.0,0.0,1.0,200.0,1.0,2.0,GOOD,1.0,1000.0,0.0,5911.0,719.0,5911.0,,C
4549,4.0,HOUSE,HOUSE,Knokke-Heist,8300,Arcadelaan,19,,0.0,,1495000.0,0.0,0.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,499.0,179.0,499.0,,E
4550,5.0,HOUSE,HOUSE,Knokke-Heist,8300,Graaf Jansdijk,211,,1.0,4.0,2395000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,852.0,200.0,852.0,,F
4552,5.0,HOUSE,VILLA,Waterloo,1410,Avenue Paul de Lorraine,7,,1.0,4.0,687500.0,0.0,1.0,28.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,652.0,228.0,652.0,,D
4553,4.0,HOUSE,HOUSE,Roeselare,8800,Désiré Mergaertstraat,28,,0.0,4.0,215000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,139.0,249.0,139.0,,D
4554,6.0,HOUSE,HOUSE,Brugge Assebroek,8310,Astridlaan,358,,0.0,4.0,325000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,1.0,510.0,0.0,950.0,242.0,950.0,,F
4555,1.0,HOUSE,HOUSE,Aartrijke,8211,Ossebilkstraat,8,,0.0,3.0,139000.0,0.0,1.0,8.0,0.0,0.0,GOOD,1.0,100.0,0.0,255.0,145.0,255.0,,F
4556,0.0,APARTMENT,FLAT_STUDIO,Blankenberge,8370,Graaf Jansdijk,3,,0.0,,139000.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,37.0,,,B
4557,3.0,HOUSE,HOUSE,Liège,4020,Rue Pirnay,14,,1.0,2.0,200000.0,0.0,1.0,24.0,0.0,0.0,GOOD,1.0,65.0,0.0,162.0,130.0,162.0,,E
4558,4.0,HOUSE,HOUSE,TILLEUR,4420,Rue du Huit Mai,12,,1.0,2.0,250000.0,0.0,1.0,41.0,0.0,0.0,,0.0,0.0,0.0,220.0,215.0,220.0,UnderOption,C
4560,3.0,APARTMENT,APARTMENT,Koksijde,8670,Koninklijke Baan,228,B 101,0.0,,250000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,,,UnderOption,B
4561,2.0,APARTMENT,APARTMENT,BEERSEL,1650,Danislaan,55,201,1.0,2.0,260000.0,0.0,0.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,77.0,,,B
4562,2.0,APARTMENT,APARTMENT,SCHAERBEEK,1030,Grande Rue au Bois,163,,1.0,2.0,265000.0,0.0,1.0,15.0,0.0,0.0,GOOD,0.0,0.0,0.0,,70.0,,,
4563,2.0,APARTMENT,APARTMENT,Schaerbeek,1030,Place des Carabiniers,20,,1.0,2.0,295000.0,0.0,1.0,7.0,0.0,0.0,GOOD,0.0,0.0,0.0,,90.0,,UnderOption,C
4564,1.0,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,1150,Avenue des Eperviers,84,,1.0,2.0,315000.0,0.0,1.0,6.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,65.0,,UnderOption,C
4566,2.0,APARTMENT,APARTMENT,Molenbeek-saint-jean,1080,Rue de Korenbeek,20,,1.0,2.0,325000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,90.0,,,E
4567,3.0,APARTMENT,APARTMENT,Zeebrugge,8380,Brusselstraat,50,GLV,0.0,,325000.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,,153.0,,,C
4568,2.0,APARTMENT,APARTMENT,Ukkel,1180,Avenue Château De Walzin - Kasteel De Walzinlaan,7,,1.0,2.0,340000.0,0.0,1.0,23.0,0.0,0.0,GOOD,0.0,0.0,0.0,,,,,D
4569,3.0,APARTMENT,APARTMENT,Liège,4000,Boulevard Frère-Orban,19,,1.0,2.0,340000.0,0.0,1.0,10.0,1.0,1.0,AS_NEW,0.0,0.0,0.0,,155.0,,,D
4570,2.0,APARTMENT,APARTMENT,Schaerbeek,1030,Boulevard Auguste Reyers,67,,1.0,2.0,365000.0,0.0,1.0,1.0,0.0,0.0,GOOD,0.0,0.0,0.0,,115.0,,UnderOption,E
4572,2.0,APARTMENT,GROUND_FLOOR,Woluwe-Saint-Lambert,1200,Rue Solleveld,29,,1.0,3.0,365000.0,0.0,1.0,13.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,124.0,,UnderOption,E
4573,2.0,APARTMENT,APARTMENT,Sint-Lambrechts-Woluwe,1200,Avenue De Broqueville - De Broquevillelaan,220,,1.0,,378000.0,0.0,1.0,5.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,,,,C
4574,3.0,APARTMENT,APARTMENT,SCHAERBEEK,1030,Allée des Freesias,1,,1.0,2.0,395000.0,0.0,1.0,16.0,0.0,0.0,,0.0,0.0,0.0,,111.0,,UnderOption,B
4575,3.0,APARTMENT,APARTMENT,Kraainem,1950,Wezembeeklaan - Avenue De Wezembeek,110,,1.0,,395000.0,0.0,1.0,14.0,0.0,0.0,GOOD,0.0,0.0,0.0,,120.0,,,B
4576,2.0,APARTMENT,APARTMENT,Knokke-Heist,8300,Bayauxlaan,34,11,1.0,2.0,395000.0,1.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,75.0,,,C
4577,3.0,APARTMENT,APARTMENT,Middelkerke,8430,Zeedijk,340,0101,0.0,,399500.0,1.0,0.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,85.0,,,B
4578,2.0,APARTMENT,APARTMENT,Koksijde,8670,Orchideestraat,23,601,1.0,,595000.0,0.0,1.0,,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,,,,C
